"month","shop_id","shop_clicks","shop_sessions","avg_clicks_competitors","avg_sessions_competitors","clicks_vs_competitors","sessions_vs_competitors"
"2020-06-01",2315,"143","272","7418.3349753694581281","13620.522167487685",1.9276562796745116,1.9969865813901508
"2020-06-01",6173,"141","258","7418.3349753694581281","13620.522167487685",1.9006960519867562,1.8942005073480108
"2020-06-01",1292,"140","260","7418.3349753694581281","13620.522167487685",1.8872159381428784,1.9088842322111739
"2020-06-01",3690,"137","242","7418.3349753694581281","13620.522167487685",1.8467755966112454,1.776730708442708
"2020-06-01",11931,"124","224","7418.3349753694581281","13620.522167487685",1.6715341166408355,1.644577184674242
"2020-06-01",10628,"124","232","7418.3349753694581281","13620.522167487685",1.6715341166408355,1.7033120841268936
"2020-06-01",5547,"122","216","7418.3349753694581281","13620.522167487685",1.6445738889530799,1.5858422852215903
"2020-06-01",11071,"119","176","7418.3349753694581281","13620.522167487685",1.6041335474214466,1.2921677879583329
"2020-06-01",6920,"117","218","7418.3349753694581281","13620.522167487685",1.5771733197336915,1.6005260100847531
"2020-06-01",4068,"107","188","7418.3349753694581281","13620.522167487685",1.4423721812949142,1.38027013713731
"2020-06-01",11597,"106","160","7418.3349753694581281","13620.522167487685",1.4288920674510366,1.17469798905303
"2020-06-01",4466,"105","210","7418.3349753694581281","13620.522167487685",1.415411953607159,1.5417911106321018
"2020-06-01",668,"104","172","7418.3349753694581281","13620.522167487685",1.4019318397632812,1.2628003382320072
"2020-06-01",4596,"102","196","7418.3349753694581281","13620.522167487685",1.3749716120755258,1.4390050365899618
"2020-06-01",4680,"102","162","7418.3349753694581281","13620.522167487685",1.3749716120755258,1.1893817139161929
"2020-06-01",2791,"87","174","7418.3349753694581281","13620.522167487685",1.17276990441736,1.27748406309517
"2020-06-01",11077,"78","124","7418.3349753694581281","13620.522167487685",1.0514488798224608,0.9103909415160982
"2020-06-01",8854,"75","130","7418.3349753694581281","13620.522167487685",1.0110085382908278,0.9544421161055869
"2020-06-01",7869,"72","126","7418.3349753694581281","13620.522167487685",0.9705681967591947,0.9250746663792611
"2020-06-01",6952,"70","152","7418.3349753694581281","13620.522167487685",0.9436079690714392,1.1159630896003785
"2020-06-01",9917,"62","94","7418.3349753694581281","13620.522167487685",0.8357670583204178,0.690135068568655
"2020-06-01",506,"60","88","7418.3349753694581281","13620.522167487685",0.8088068306326622,0.6460838939791664
"2020-06-01",2171,"57","100","7418.3349753694581281","13620.522167487685",0.7683664891010291,0.7341862431581437
"2020-06-01",1830,"54","98","7418.3349753694581281","13620.522167487685",0.727926147569396,0.7195025182949809
"2020-06-01",3137,"54","108","7418.3349753694581281","13620.522167487685",0.727926147569396,0.7929211426107952
"2020-06-01",3630,"49","102","7418.3349753694581281","13620.522167487685",0.6605255783500075,0.7488699680213066
"2020-06-01",11812,"46","78","7418.3349753694581281","13620.522167487685",0.6200852368183744,0.5726652696633522
"2020-06-01",800,"44","88","7418.3349753694581281","13620.522167487685",0.5931250091306189,0.6460838939791664
"2020-06-01",5724,"37","60","7418.3349753694581281","13620.522167487685",0.49876421222347506,0.44051174589488623
"2020-06-01",3162,"36","72","7418.3349753694581281","13620.522167487685",0.48528409837959735,0.5286140950738635
"2020-06-01",5072,"36","56","7418.3349753694581281","13620.522167487685",0.48528409837959735,0.4111442961685605
"2020-06-01",5895,"34","64","7418.3349753694581281","13620.522167487685",0.45832387069184194,0.469879195621212
"2020-06-01",3978,"33","66","7418.3349753694581281","13620.522167487685",0.44484375684796423,0.4845629204843748
"2020-06-01",812,"32","60","7418.3349753694581281","13620.522167487685",0.43136364300408647,0.44051174589488623
"2020-06-01",11411,"27","42","7418.3349753694581281","13620.522167487685",0.363963073784698,0.3083582221264204
"2020-06-01",8417,"27","54","7418.3349753694581281","13620.522167487685",0.363963073784698,0.3964605713053976
"2020-06-01",4777,"21","38","7418.3349753694581281","13620.522167487685",0.28308239072143176,0.2789907724000946
"2020-06-01",10206,"18","28","7418.3349753694581281","13620.522167487685",0.24264204918979868,0.20557214808428026
"2020-06-01",1542,"18","28","7418.3349753694581281","13620.522167487685",0.24264204918979868,0.20557214808428026
"2020-06-01",5905,"16","32","7418.3349753694581281","13620.522167487685",0.21568182150204324,0.234939597810606
"2020-06-01",7776,"14","24","7418.3349753694581281","13620.522167487685",0.18872159381428785,0.1762046983579545
"2020-06-01",9903,"14","28","7418.3349753694581281","13620.522167487685",0.18872159381428785,0.20557214808428026
"2020-06-01",10328,"13","26","7418.3349753694581281","13620.522167487685",0.17524147997041015,0.19088842322111738
"2020-06-01",2287,"13","26","7418.3349753694581281","13620.522167487685",0.17524147997041015,0.19088842322111738
"2020-06-01",5305,"13","26","7418.3349753694581281","13620.522167487685",0.17524147997041015,0.19088842322111738
"2020-06-01",946,"11","22","7418.3349753694581281","13620.522167487685",0.14828125228265474,0.1615209734947916
"2020-06-01",9439,"9","18","7418.3349753694581281","13620.522167487685",0.12132102459489934,0.13215352376846587
"2020-06-01",1549,"9","18","7418.3349753694581281","13620.522167487685",0.12132102459489934,0.13215352376846587
"2020-06-01",3342,"6","12","7418.3349753694581281","13620.522167487685",0.08088068306326622,0.08810234917897725
"2020-06-01",6454,"5","10","7418.3349753694581281","13620.522167487685",0.06740056921938851,0.07341862431581438
"2020-06-01",1841,"5","10","7418.3349753694581281","13620.522167487685",0.06740056921938851,0.07341862431581438
"2020-06-01",8172,"4","4","7418.3349753694581281","13620.522167487685",0.05392045537551081,0.02936744972632575
"2020-06-01",2235,"3","6","7418.3349753694581281","13620.522167487685",0.04044034153163311,0.04405117458948862
"2020-06-01",1214,"3","6","7418.3349753694581281","13620.522167487685",0.04044034153163311,0.04405117458948862
"2020-06-01",8855,"2","4","7418.3349753694581281","13620.522167487685",0.026960227687755405,0.02936744972632575
"2020-06-01",9375,"2","4","7418.3349753694581281","13620.522167487685",0.026960227687755405,0.02936744972632575
"2020-06-01",9219,"2","4","7418.3349753694581281","13620.522167487685",0.026960227687755405,0.02936744972632575
"2020-06-01",11193,"1","2","7418.3349753694581281","13620.522167487685",0.013480113843877702,0.014683724863162875
"2020-07-01",7682,"378107","694042","8731.9569377990430622","15914.516746411483",4330.151908597305,4361.0623624905065
"2020-07-01",2751,"215572","390106","8731.9569377990430622","15914.516746411483",2468.7707639375576,2451.2588488617716
"2020-07-01",7712,"194965","358826","8731.9569377990430622","15914.516746411483",2232.775555225567,2254.7087399365146
"2020-07-01",3332,"105554","188602","8731.9569377990430622","15914.516746411483",1208.8241015376068,1185.0941062506802
"2020-07-01",11291,"92337","164486","8731.9569377990430622","15914.516746411483",1057.4605516008678,1033.5595018120137
"2020-07-01",2328,"81318","169550","8731.9569377990430622","15914.516746411483",931.2689077518153,1065.379506658481
"2020-07-01",5885,"64349","119346","8731.9569377990430622","15914.516746411483",736.9367537927834,749.9190952619467
"2020-07-01",5913,"64120","116842","8731.9569377990430622","15914.516746411483",734.3142030675422,734.1850328339146
"2020-07-01",7623,"54826","98204","8731.9569377990430622","15914.516746411483",627.8775810570971,617.0718317421968
"2020-07-01",1014,"30315","56370","8731.9569377990430622","15914.516746411483",347.1730359637015,354.20491176843746
"2020-07-01",3382,"29759","53086","8731.9569377990430622","15914.516746411483",340.80562022905474,333.5696637597884
"2020-07-01",3603,"28740","51316","8731.9569377990430622","15914.516746411483",329.1358421110599,322.44774263454207
"2020-07-01",5564,"26688","48568","8731.9569377990430622","15914.516746411483",305.63595526304687,305.1804888197529
"2020-07-01",3436,"25409","44154","8731.9569377990430622","15914.516746411483",290.98860863604455,277.4448052904663
"2020-07-01",4385,"22346","39224","8731.9569377990430622","15914.516746411483",255.9105611626216,246.4667989924639
"2020-07-01",7382,"19722","34930","8731.9569377990430622","15914.516746411483",225.86002359479207,219.4851440140415
"2020-07-01",9428,"18242","32476","8731.9569377990430622","15914.516746411483",208.9107874665955,204.06526014886956
"2020-07-01",6208,"17113","30476","8731.9569377990430622","15914.516746411483",195.98126882555908,191.49811763446692
"2020-07-01",4841,"14573","24698","8731.9569377990430622","15914.516746411483",166.89271492987044,155.19164291035779
"2020-07-01",8126,"12210","21962","8731.9569377990430622","15914.516746411483",139.8311980576215,137.999791950655
"2020-07-01",8411,"11531","20698","8731.9569377990430622","15914.516746411483",132.05516337448267,130.05735788155258
"2020-07-01",11098,"10139","18458","8731.9569377990430622","15914.516746411483",116.11371966471944,115.98215826542166
"2020-07-01",2654,"9475","16630","8731.9569377990430622","15914.516746411483",108.5094677801772,104.49579000725765
"2020-07-01",11813,"8198","15226","8731.9569377990430622","15914.516746411483",93.88502552632113,95.67365596214704
"2020-07-01",8415,"8025","13796","8731.9569377990430622","15914.516746411483",91.90379724917382,86.68814906434918
"2020-07-01",7881,"7847","18536","8731.9569377990430622","15914.516746411483",89.865308039161,116.47227682348336
"2020-07-01",11308,"7309","15164","8731.9569377990430622","15914.516746411483",83.70403166283009,95.28407454420056
"2020-07-01",10896,"7246","12598","8731.9569377990430622","15914.516746411483",82.98254390872442,79.16043069822202
"2020-07-01",11611,"7208","13960","8731.9569377990430622","15914.516746411483",82.54736081894642,87.71865475053019
"2020-07-01",7807,"6821","12640","8731.9569377990430622","15914.516746411483",78.11536461515448,79.42434069102447
"2020-07-01",9186,"6537","11536","8731.9569377990430622","15914.516746411483",74.86294362839244,72.48727802307423
"2020-07-01",3725,"6243","10378","8731.9569377990430622","15914.516746411483",71.49600077589933,65.21090250723512
"2020-07-01",116,"6208","10024","8731.9569377990430622","15914.516746411483",71.09517424584064,62.98651828218587
"2020-07-01",5937,"6110","10924","8731.9569377990430622","15914.516746411483",69.97285996167626,68.64173241366703
"2020-07-01",4375,"6049","10604","8731.9569377990430622","15914.516746411483",69.27427658071682,66.63098961136262
"2020-07-01",2084,"6025","10654","8731.9569377990430622","15914.516746411483",68.99942410296228,66.94516817422269
"2020-07-01",8816,"5907","9796","8731.9569377990430622","15914.516746411483",67.6480660873358,61.55386403554397
"2020-07-01",11455,"5730","10388","8731.9569377990430622","15914.516746411483",65.62102906389607,65.27373821980714
"2020-07-01",9700,"5697","9504","8731.9569377990430622","15914.516746411483",65.24310690698358,59.719061228441184
"2020-07-01",1552,"5166","9530","8731.9569377990430622","15914.516746411483",59.161995836664424,59.88243408112842
"2020-07-01",4871,"5079","9010","8731.9569377990430622","15914.516746411483",58.16565560480422,56.61497702738374
"2020-07-01",10200,"4828","9716","8731.9569377990430622","15914.516746411483",55.29115677495467,61.05117833496786
"2020-07-01",2492,"4762","8704","8731.9569377990430622","15914.516746411483",54.53531246112969,54.69220422268014
"2020-07-01",8219,"4718","7926","8731.9569377990430622","15914.516746411483",54.031416251913036,49.80358578457753
"2020-07-01",1977,"4670","8652","8731.9569377990430622","15914.516746411483",53.48171129640396,54.365458517305676
"2020-07-01",4921,"4504","7648","8731.9569377990430622","15914.516746411483",51.5806483252684,48.05675297507557
"2020-07-01",8495,"4491","7342","8731.9569377990430622","15914.516746411483",51.43176989981802,46.13398017037197
"2020-07-01",10786,"4468","7764","8731.9569377990430622","15914.516746411483",51.168369608636596,48.78564724091092
"2020-07-01",2531,"4453","7928","8731.9569377990430622","15914.516746411483",50.996586810040014,49.816152927091935
"2020-07-01",1103,"4414","8078","8731.9569377990430622","15914.516746411483",50.54995153368888,50.758688615672135
"2020-07-01",447,"3900","6374","8731.9569377990430622","15914.516746411483",44.663527635112516,40.051483193401104
"2020-07-01",3137,"3873","6762","8731.9569377990430622","15914.516746411483",44.35431859763866,42.48950884119521
"2020-07-01",1283,"3623","6840","8731.9569377990430622","15914.516746411483",41.49127195436221,42.97962739925691
"2020-07-01",7433,"3529","6178","8731.9569377990430622","15914.516746411483",40.414766416490274,38.81990322698965
"2020-07-01",5165,"3524","6822","8731.9569377990430622","15914.516746411483",40.35750548362474,42.86652311662729
"2020-07-01",9558,"3428","5586","8731.9569377990430622","15914.516746411483",39.258095572606585,35.100029042726476
"2020-07-01",7599,"3394","6224","8731.9569377990430622","15914.516746411483",38.86872122912099,39.10894750482091
"2020-07-01",11288,"3289","5598","8731.9569377990430622","15914.516746411483",37.66624163894489,35.1754318978129
"2020-07-01",4622,"3149","5952","8731.9569377990430622","15914.516746411483",36.06293551871008,37.399816122862156
"2020-07-01",6295,"3146","5390","8731.9569377990430622","15914.516746411483",36.028578958990764,33.868449076315024
"2020-07-01",11484,"3096","5396","8731.9569377990430622","15914.516746411483",35.455969630335474,33.906150503858235
"2020-07-01",11753,"2874","5206","8731.9569377990430622","15914.516746411483",32.91358421110599,32.71227196498999
"2020-07-01",9397,"2715","4594","8731.9569377990430622","15914.516746411483",31.092686545982172,28.866726355582788
"2020-07-01",5563,"2691","4620","8731.9569377990430622","15914.516746411483",30.817834068227633,29.030099208270023
"2020-07-01",4030,"2578","4770","8731.9569377990430622","15914.516746411483",29.52373698546668,29.972634896850213
"2020-07-01",11160,"2538","4452","8731.9569377990430622","15914.516746411483",29.065649522542454,27.974459237060202
"2020-07-01",100,"2535","4450","8731.9569377990430622","15914.516746411483",29.031292962823134,27.9618920945458
"2020-07-01",10017,"2517","4562","8731.9569377990430622","15914.516746411483",28.825153604507232,28.665652075352344
"2020-07-01",11056,"2393","4140","8731.9569377990430622","15914.516746411483",27.405082469442117,26.013985004813396
"2020-07-01",1693,"2295","3948","8731.9569377990430622","15914.516746411483",26.28276818527775,24.807539323430746
"2020-07-01",7654,"2288","4110","8731.9569377990430622","15914.516746411483",26.202602879266006,25.82547786709736
"2020-07-01",8375,"2230","4074","8731.9569377990430622","15914.516746411483",25.538376058025875,25.599269301838106
"2020-07-01",604,"2166","3836","8731.9569377990430622","15914.516746411483",24.805436117347103,24.1037793426242
"2020-07-01",1742,"2047","3604","8731.9569377990430622","15914.516746411483",23.442625915147516,22.645990810953496
"2020-07-01",3038,"2024","3474","8731.9569377990430622","15914.516746411483",23.179225623966087,21.829126547517326
"2020-07-01",8686,"1947","3136","8731.9569377990430622","15914.516746411483",22.29740725783694,19.705279462583285
"2020-07-01",7408,"1884","3476","8731.9569377990430622","15914.516746411483",21.575919503731274,21.84169369003173
"2020-07-01",5153,"1795","3234","8731.9569377990430622","15914.516746411483",20.556674898724864,20.321069445789014
"2020-07-01",421,"1775","3014","8731.9569377990430622","15914.516746411483",20.327631167262748,18.93868376920473
"2020-07-01",4335,"1723","3216","8731.9569377990430622","15914.516746411483",19.732117465461247,20.207965163159393
"2020-07-01",4103,"1719","3172","8731.9569377990430622","15914.516746411483",19.686308719168824,19.931488027842533
"2020-07-01",3925,"1691","2780","8731.9569377990430622","15914.516746411483",19.365647495121863,17.468328095019622
"2020-07-01",5107,"1682","2864","8731.9569377990430622","15914.516746411483",19.262577815963912,17.996148080624533
"2020-07-01",9654,"1623","3048","8731.9569377990430622","15914.516746411483",18.58689880815067,19.152325191949572
"2020-07-01",11092,"1620","2980","8731.9569377990430622","15914.516746411483",18.552542248431354,18.725042346459883
"2020-07-01",7117,"1566","2644","8731.9569377990430622","15914.516746411483",17.93412417348364,16.613762404040244
"2020-07-01",9216,"1505","2678","8731.9569377990430622","15914.516746411483",17.235540792524187,16.82740382678509
"2020-07-01",5199,"1489","2716","8731.9569377990430622","15914.516746411483",17.052305807354497,17.06617953455874
"2020-07-01",11739,"1468","2608","8731.9569377990430622","15914.516746411483",16.811809889319274,16.387553838781
"2020-07-01",4796,"1431","2460","8731.9569377990430622","15914.516746411483",16.38807898611436,15.457585292715207
"2020-07-01",6165,"1375","2324","8731.9569377990430622","15914.516746411483",15.746756538020437,14.603019601735829
"2020-07-01",11786,"1302","2238","8731.9569377990430622","15914.516746411483",14.910746918183717,14.062632473616516
"2020-07-01",8947,"1279","2210","8731.9569377990430622","15914.516746411483",14.647346627002284,13.886692478414881
"2020-07-01",587,"1276","2168","8731.9569377990430622","15914.516746411483",14.612990067282967,13.622782485612426
"2020-07-01",8179,"1275","2482","8731.9569377990430622","15914.516746411483",14.601537880709861,15.595823860373633
"2020-07-01",1777,"1248","2064","8731.9569377990430622","15914.516746411483",14.292328843236005,12.96929107486349
"2020-07-01",5920,"1244","2156","8731.9569377990430622","15914.516746411483",14.246520096943582,13.54737963052601
"2020-07-01",10462,"1187","2186","8731.9569377990430622","15914.516746411483",13.593745462276551,13.735886768242048
"2020-07-01",10014,"1182","1964","8731.9569377990430622","15914.516746411483",13.536484529411025,12.34093394914336
"2020-07-01",2791,"1181","2086","8731.9569377990430622","15914.516746411483",13.525032342837918,13.107529642521918
"2020-07-01",5308,"1180","2084","8731.9569377990430622","15914.516746411483",13.513580156264812,13.094962500007515
"2020-07-01",1313,"1174","2032","8731.9569377990430622","15914.516746411483",13.444867036826178,12.768216794633048
"2020-07-01",7156,"1164","1990","8731.9569377990430622","15914.516746411483",13.33034517109512,12.504306801830593
"2020-07-01",5230,"1154","2064","8731.9569377990430622","15914.516746411483",13.215823305364063,12.96929107486349
"2020-07-01",6221,"1044","1844","8731.9569377990430622","15914.516746411483",11.956082782322428,11.586905398279203
"2020-07-01",10902,"1039","1922","8731.9569377990430622","15914.516746411483",11.898821849456898,12.077023956340904
"2020-07-01",11989,"1034","1872","8731.9569377990430622","15914.516746411483",11.84156091659137,11.76284539348084
"2020-07-01",9286,"976","1820","8731.9569377990430622","15914.516746411483",11.177334095351235,11.43609968810637
"2020-07-01",443,"934","1672","8731.9569377990430622","15914.516746411483",10.696342259280792,10.506131142040578
"2020-07-01",10835,"845","1536","8731.9569377990430622","15914.516746411483",9.677097654274377,9.651565451061202
"2020-07-01",8016,"831","1516","8731.9569377990430622","15914.516746411483",9.516767042250898,9.525894025917175
"2020-07-01",6729,"815","1414","8731.9569377990430622","15914.516746411483",9.333532057081205,8.884969757682642
"2020-07-01",6290,"787","700","8731.9569377990430622","15914.516746411483",9.012870833034244,4.398499880040912
"2020-07-01",1203,"781","1452","8731.9569377990430622","15914.516746411483",8.944157713595608,9.123745465456294
"2020-07-01",4696,"747","1270","8731.9569377990430622","15914.516746411483",8.554783370110012,7.980135496645654
"2020-07-01",4860,"708","1266","8731.9569377990430622","15914.516746411483",8.108148093758889,7.95500121161685
"2020-07-01",768,"638","1154","8731.9569377990430622","15914.516746411483",7.306495033641483,7.2512412308103045
"2020-07-01",8572,"622","1098","8731.9569377990430622","15914.516746411483",7.123260048471791,6.899361240407032
"2020-07-01",11866,"543","1008","8731.9569377990430622","15914.516746411483",6.218537309196435,6.333839827258913
"2020-07-01",2421,"521","956","8731.9569377990430622","15914.516746411483",5.966589204588107,6.007094121884446
"2020-07-01",4255,"470","918","8731.9569377990430622","15914.516746411483",5.382527689359713,5.768318414110796
"2020-07-01",9098,"470","1180","8731.9569377990430622","15914.516746411483",5.382527689359713,7.414614083497538
"2020-07-01",1269,"439","656","8731.9569377990430622","15914.516746411483",5.027509905593434,4.122022744724055
"2020-07-01",11984,"436","820","8731.9569377990430622","15914.516746411483",4.993153345874117,5.152528430905068
"2020-07-01",2434,"432","728","8731.9569377990430622","15914.516746411483",4.947344599581694,4.574439875242549
"2020-07-01",7535,"403","762","8731.9569377990430622","15914.516746411483",4.615231188961626,4.788081297987393
"2020-07-01",1155,"393","764","8731.9569377990430622","15914.516746411483",4.500709323230569,4.800648440501796
"2020-07-01",2608,"378","646","8731.9569377990430622","15914.516746411483",4.3289265246339825,4.059187032152042
"2020-07-01",2660,"377","656","8731.9569377990430622","15914.516746411483",4.317474338060876,4.122022744724055
"2020-07-01",5706,"340","566","8731.9569377990430622","15914.516746411483",3.8937434348559625,3.5565013315759377
"2020-07-01",1877,"334","568","8731.9569377990430622","15914.516746411483",3.8250303154173286,3.56906847409034
"2020-07-01",1841,"327","584","8731.9569377990430622","15914.516746411483",3.744865009405588,3.669605614205561
"2020-07-01",8974,"321","554","8731.9569377990430622","15914.516746411483",3.6761518899669534,3.481098476489522
"2020-07-01",2371,"267","524","8731.9569377990430622","15914.516746411483",3.0577338150192412,3.2925913387734833
"2020-07-01",371,"264","348","8731.9569377990430622","15914.516746411483",3.023377255299924,2.1866827975060534
"2020-07-01",5305,"252","414","8731.9569377990430622","15914.516746411483",2.8859510164226547,2.6013985004813396
"2020-07-01",10177,"246","424","8731.9569377990430622","15914.516746411483",2.8172378969840204,2.6642342130533523
"2020-07-01",547,"246","468","8731.9569377990430622","15914.516746411483",2.8172378969840204,2.94071134837021
"2020-07-01",3690,"235","404","8731.9569377990430622","15914.516746411483",2.6912638446798565,2.5385627879093264
"2020-07-01",3342,"229","370","8731.9569377990430622","15914.516746411483",2.622550725241222,2.3249213651644824
"2020-07-01",9053,"218","416","8731.9569377990430622","15914.516746411483",2.4965766729370586,2.6139656429957423
"2020-07-01",6920,"216","348","8731.9569377990430622","15914.516746411483",2.473672299790847,2.1866827975060534
"2020-07-01",4466,"212","344","8731.9569377990430622","15914.516746411483",2.427863553498424,2.1615485124772484
"2020-07-01",987,"205","342","8731.9569377990430622","15914.516746411483",2.3476982474866834,2.1489813699628457
"2020-07-01",11931,"204","370","8731.9569377990430622","15914.516746411483",2.336246060913578,2.3249213651644824
"2020-07-01",10315,"190","342","8731.9569377990430622","15914.516746411483",2.175915448890097,2.1489813699628457
"2020-07-01",5547,"189","334","8731.9569377990430622","15914.516746411483",2.1644632623169913,2.0987127999052353
"2020-07-01",1634,"189","352","8731.9569377990430622","15914.516746411483",2.1644632623169913,2.211817082534859
"2020-07-01",6173,"187","364","8731.9569377990430622","15914.516746411483",2.1415588891707795,2.2872199376212743
"2020-07-01",9348,"184","334","8731.9569377990430622","15914.516746411483",2.107202329451462,2.0987127999052353
"2020-07-01",5264,"181","342","8731.9569377990430622","15914.516746411483",2.0728457697321447,2.1489813699628457
"2020-07-01",9918,"162","268","8731.9569377990430622","15914.516746411483",1.8552542248431354,1.6839970969299494
"2020-07-01",11597,"156","264","8731.9569377990430622","15914.516746411483",1.7865411054045006,1.6588628119011442
"2020-07-01",946,"139","194","8731.9569377990430622","15914.516746411483",1.5918539336617026,1.2190128238970528
"2020-07-01",9052,"133","210","8731.9569377990430622","15914.516746411483",1.5231408142230678,1.3195499640122736
"2020-07-01",9257,"127","216","8731.9569377990430622","15914.516746411483",1.454427694784433,1.3572513915554816
"2020-07-01",10628,"117","218","8731.9569377990430622","15914.516746411483",1.3399058290533756,1.369818534069884
"2020-07-01",4596,"116","244","8731.9569377990430622","15914.516746411483",1.3284536424802695,1.5331913867571179
"2020-07-01",1292,"115","200","8731.9569377990430622","15914.516746411483",1.3170014559071639,1.2567142514402605
"2020-07-01",744,"106","200","8731.9569377990430622","15914.516746411483",1.213931776749212,1.2567142514402605
"2020-07-01",6952,"106","168","8731.9569377990430622","15914.516746411483",1.213931776749212,1.0556399712098188
"2020-07-01",11128,"106","202","8731.9569377990430622","15914.516746411483",1.213931776749212,1.2692813939546632
"2020-07-01",668,"102","176","8731.9569377990430622","15914.516746411483",1.168123030456789,1.1059085412674294
"2020-07-01",5905,"97","180","8731.9569377990430622","15914.516746411483",1.11086209759126,1.1310428262962346
"2020-07-01",7869,"94","158","8731.9569377990430622","15914.516746411483",1.0765055378719426,0.9928042586378059
"2020-07-01",9917,"92","176","8731.9569377990430622","15914.516746411483",1.053601164725731,1.1059085412674294
"2020-07-01",11228,"91","170","8731.9569377990430622","15914.516746411483",1.0421489781526254,1.0682071137242215
"2020-07-01",5072,"90","170","8731.9569377990430622","15914.516746411483",1.0306967915795195,1.0682071137242215
"2020-07-01",8187,"79","128","8731.9569377990430622","15914.516746411483",0.9047227392753561,0.8042971209217669
"2020-07-01",800,"76","120","8731.9569377990430622","15914.516746411483",0.8703661795560388,0.7540285508641563
"2020-07-01",506,"73","122","8731.9569377990430622","15914.516746411483",0.8360096198367214,0.7665956933785589
"2020-07-01",2287,"72","120","8731.9569377990430622","15914.516746411483",0.8245574332636156,0.7540285508641563
"2020-07-01",2171,"59","116","8731.9569377990430622","15914.516746411483",0.6756790078132406,0.7288942658353512
"2020-07-01",9219,"56","94","8731.9569377990430622","15914.516746411483",0.6413224480939234,0.5906556981769225
"2020-07-01",812,"47","82","8731.9569377990430622","15914.516746411483",0.5382527689359713,0.5152528430905069
"2020-07-01",4458,"41","66","8731.9569377990430622","15914.516746411483",0.46953964949733673,0.41471570297528604
"2020-07-01",1830,"39","78","8731.9569377990430622","15914.516746411483",0.44663527635112515,0.4901185580617017
"2020-07-01",1542,"38","82","8731.9569377990430622","15914.516746411483",0.4351830897780194,0.5152528430905069
"2020-07-01",3978,"37","66","8731.9569377990430622","15914.516746411483",0.4237309032049136,0.41471570297528604
"2020-07-01",8854,"36","68","8731.9569377990430622","15914.516746411483",0.4122787166318078,0.4272828454896886
"2020-07-01",8417,"33","66","8731.9569377990430622","15914.516746411483",0.3779221569124905,0.41471570297528604
"2020-07-01",11071,"31","56","8731.9569377990430622","15914.516746411483",0.35501778376627896,0.35187999040327295
"2020-07-01",11077,"30","60","8731.9569377990430622","15914.516746411483",0.3435655971931732,0.37701427543207816
"2020-07-01",3162,"27","54","8731.9569377990430622","15914.516746411483",0.30920903747385586,0.3393128478888704
"2020-07-01",9903,"24","48","8731.9569377990430622","15914.516746411483",0.2748524777545385,0.3016114203456626
"2020-07-01",8162,"22","44","8731.9569377990430622","15914.516746411483",0.251948104608327,0.27647713531685736
"2020-07-01",9439,"22","44","8731.9569377990430622","15914.516746411483",0.251948104608327,0.27647713531685736
"2020-07-01",1604,"21","38","8731.9569377990430622","15914.516746411483",0.24049591803522122,0.2387757077736495
"2020-07-01",3630,"16","24","8731.9569377990430622","15914.516746411483",0.1832349851696924,0.1508057101728313
"2020-07-01",8172,"16","32","8731.9569377990430622","15914.516746411483",0.1832349851696924,0.20107428023044172
"2020-07-01",5724,"15","30","8731.9569377990430622","15914.516746411483",0.1717827985965866,0.18850713771603908
"2020-07-01",1549,"13","24","8731.9569377990430622","15914.516746411483",0.14887842545037505,0.1508057101728313
"2020-07-01",4777,"12","24","8731.9569377990430622","15914.516746411483",0.13742623887726926,0.1508057101728313
"2020-07-01",11812,"11","22","8731.9569377990430622","15914.516746411483",0.1259740523041635,0.13823856765842868
"2020-07-01",5895,"10","20","8731.9569377990430622","15914.516746411483",0.11452186573105771,0.12567142514402607
"2020-07-01",2235,"9","18","8731.9569377990430622","15914.516746411483",0.10306967915795195,0.11310428262962346
"2020-07-01",11193,"9","18","8731.9569377990430622","15914.516746411483",0.10306967915795195,0.11310428262962346
"2020-07-01",9375,"8","14","8731.9569377990430622","15914.516746411483",0.0916174925848462,0.08796999760081824
"2020-07-01",3122,"6","12","8731.9569377990430622","15914.516746411483",0.06871311943863463,0.07540285508641564
"2020-07-01",4150,"6","12","8731.9569377990430622","15914.516746411483",0.06871311943863463,0.07540285508641564
"2020-07-01",1590,"6","12","8731.9569377990430622","15914.516746411483",0.06871311943863463,0.07540285508641564
"2020-07-01",6454,"5","10","8731.9569377990430622","15914.516746411483",0.05726093286552886,0.06283571257201304
"2020-07-01",10206,"5","10","8731.9569377990430622","15914.516746411483",0.05726093286552886,0.06283571257201304
"2020-07-01",4680,"4","8","8731.9569377990430622","15914.516746411483",0.0458087462924231,0.05026857005761043
"2020-07-01",2157,"4","8","8731.9569377990430622","15914.516746411483",0.0458087462924231,0.05026857005761043
"2020-07-01",5673,"3","6","8731.9569377990430622","15914.516746411483",0.034356559719317316,0.03770142754320782
"2020-07-01",11177,"2","4","8731.9569377990430622","15914.516746411483",0.02290437314621155,0.025134285028805214
"2020-07-01",1220,"2","4","8731.9569377990430622","15914.516746411483",0.02290437314621155,0.025134285028805214
"2020-07-01",1624,"2","2","8731.9569377990430622","15914.516746411483",0.02290437314621155,0.012567142514402607
"2020-08-01",7682,"373430","686466","9270.4850000000000000","16804.000000000000",4028.160338968242,4085.1344917876695
"2020-08-01",2751,"203886","369072","9270.4850000000000000","16804.000000000000",2199.302409744474,2196.334206141395
